#t x y z vx vy vz
2.40 219.13 77.96 165.07 134.71 -45.77 42.34
2.40 219.26 77.91 165.11 134.65 -45.79 42.29
2.40 219.39 77.87 165.15 134.58 -45.81 42.24
2.40 219.53 77.82 165.19 134.52 -45.83 42.20
2.40 219.66 77.77 165.24 134.46 -45.85 42.15
2.40 219.80 77.73 165.28 134.40 -45.88 42.11
2.41 219.93 77.68 165.32 134.34 -45.90 42.06
2.41 220.07 77.64 165.36 134.28 -45.92 42.01
2.41 220.20 77.59 165.40 134.22 -45.94 41.97
2.41 220.33 77.54 165.45 134.16 -45.96 41.92
2.41 220.47 77.50 165.49 134.10 -45.98 41.88
2.41 220.60 77.45 165.53 134.04 -46.00 41.83
2.41 220.74 77.41 165.57 133.98 -46.03 41.79
2.41 220.87 77.36 165.61 133.92 -46.05 41.74
2.41 221.01 77.31 165.66 133.86 -46.07 41.70
2.41 221.14 77.27 165.70 133.80 -46.09 41.65
2.42 221.27 77.22 165.74 133.74 -46.11 41.61
2.42 221.41 77.18 165.78 133.68 -46.13 41.56
2.42 221.54 77.13 165.82 133.62 -46.15 41.51
2.42 221.67 77.08 165.86 133.56 -46.17 41.47
2.42 221.81 77.04 165.91 133.50 -46.19 41.42
2.42 221.94 76.99 165.95 133.44 -46.21 41.38
2.42 222.07 76.95 165.99 133.37 -46.24 41.33
2.42 222.21 76.90 166.03 133.31 -46.26 41.29
2.42 222.34 76.85 166.07 133.25 -46.28 41.24
2.42 222.47 76.81 166.11 133.19 -46.30 41.20
2.43 222.61 76.76 166.15 133.13 -46.32 41.15
2.43 222.74 76.71 166.19 133.07 -46.34 41.11
2.43 222.87 76.67 166.24 133.01 -46.36 41.06
2.43 223.01 76.62 166.28 132.95 -46.38 41.02
2.43 223.14 76.57 166.32 132.89 -46.40 40.97
2.43 223.27 76.53 166.36 132.83 -46.42 40.93
2.43 223.40 76.48 166.40 132.77 -46.44 40.88
2.43 223.54 76.44 166.44 132.71 -46.46 40.84
2.43 223.67 76.39 166.48 132.65 -46.48 40.80
2.43 223.80 76.34 166.52 132.59 -46.50 40.75
2.44 223.94 76.30 166.56 132.53 -46.52 40.71
2.44 224.07 76.25 166.60 132.47 -46.54 40.66
2.44 224.20 76.20 166.64 132.42 -46.57 40.62
2.44 224.33 76.16 166.68 132.36 -46.59 40.57
2.44 224.46 76.11 166.72 132.30 -46.61 40.53
2.44 224.60 76.06 166.77 132.24 -46.63 40.48
2.44 224.73 76.02 166.81 132.18 -46.65 40.44
2.44 224.86 75.97 166.85 132.12 -46.67 40.39
2.44 224.99 75.92 166.89 132.06 -46.69 40.35
2.44 225.13 75.88 166.93 132.00 -46.71 40.31
2.45 225.26 75.83 166.97 131.94 -46.73 40.26
2.45 225.39 75.78 167.01 131.88 -46.75 40.22
2.45 225.52 75.74 167.05 131.82 -46.77 40.17
2.45 225.65 75.69 167.09 131.76 -46.79 40.13
2.45 225.78 75.64 167.13 131.70 -46.81 40.08
2.45 225.92 75.60 167.17 131.64 -46.83 40.04
2.45 226.05 75.55 167.21 131.58 -46.85 40.00
2.45 226.18 75.50 167.25 131.52 -46.87 39.95
2.45 226.31 75.46 167.29 131.46 -46.89 39.91
2.45 226.44 75.41 167.33 131.40 -46.91 39.86
2.46 226.57 75.36 167.37 131.34 -46.93 39.82
2.46 226.71 75.31 167.41 131.28 -46.94 39.78
2.46 226.84 75.27 167.45 131.23 -46.96 39.73
2.46 226.97 75.22 167.49 131.17 -46.98 39.69
2.46 227.10 75.17 167.53 131.11 -47.00 39.65
2.46 227.23 75.13 167.57 131.05 -47.02 39.60
2.46 227.36 75.08 167.61 130.99 -47.04 39.56
2.46 227.49 75.03 167.65 130.93 -47.06 39.51
2.46 227.62 74.99 167.68 130.87 -47.08 39.47
2.46 227.75 74.94 167.72 130.81 -47.10 39.43
2.47 227.88 74.89 167.76 130.75 -47.12 39.38
2.47 228.02 74.84 167.80 130.69 -47.14 39.34
2.47 228.15 74.80 167.84 130.63 -47.16 39.30
2.47 228.28 74.75 167.88 130.58 -47.18 39.25
2.47 228.41 74.70 167.92 130.52 -47.20 39.21
2.47 228.54 74.66 167.96 130.46 -47.22 39.17
2.47 228.67 74.61 168.00 130.40 -47.24 39.12
2.47 228.80 74.56 168.04 130.34 -47.26 39.08
2.47 228.93 74.51 168.08 130.28 -47.27 39.04
2.47 229.06 74.47 168.12 130.22 -47.29 38.99
2.48 229.19 74.42 168.16 130.16 -47.31 38.95
2.48 229.32 74.37 168.19 130.11 -47.33 38.91
2.48 229.45 74.32 168.23 130.05 -47.35 38.86
2.48 229.58 74.28 168.27 129.99 -47.37 38.82
2.48 229.71 74.23 168.31 129.93 -47.39 38.78
2.48 229.84 74.18 168.35 129.87 -47.41 38.73
2.48 229.97 74.13 168.39 129.81 -47.43 38.69
2.48 230.10 74.09 168.43 129.75 -47.45 38.65
2.48 230.23 74.04 168.47 129.69 -47.46 38.61
2.48 230.36 73.99 168.50 129.64 -47.48 38.56
2.49 230.49 73.95 168.54 129.58 -47.50 38.52
2.49 230.62 73.90 168.58 129.52 -47.52 38.48
2.49 230.75 73.85 168.62 129.46 -47.54 38.43
2.49 230.88 73.80 168.66 129.40 -47.56 38.39
2.49 231.01 73.75 168.70 129.34 -47.58 38.35
2.49 231.14 73.71 168.73 129.29 -47.60 38.31
2.49 231.26 73.66 168.77 129.23 -47.61 38.26
2.49 231.39 73.61 168.81 129.17 -47.63 38.22
2.49 231.52 73.56 168.85 129.11 -47.65 38.18
2.49 231.65 73.52 168.89 129.05 -47.67 38.14
2.50 231.78 73.47 168.93 128.99 -47.69 38.09
2.50 231.91 73.42 168.96 128.94 -47.71 38.05
2.50 232.04 73.37 169.00 128.88 -47.73 38.01
2.50 232.17 73.33 169.04 128.82 -47.74 37.97
2.50 232.30 73.28 169.08 128.76 -47.76 37.92
2.50 232.42 73.23 169.12 128.70 -47.78 37.88
2.50 232.55 73.18 169.15 128.65 -47.80 37.84
2.50 232.68 73.13 169.19 128.59 -47.82 37.80
2.50 232.81 73.09 169.23 128.53 -47.83 37.75
2.50 232.94 73.04 169.27 128.47 -47.85 37.71
2.51 233.07 72.99 169.30 128.41 -47.87 37.67
2.51 233.20 72.94 169.34 128.36 -47.89 37.63
2.51 233.32 72.90 169.38 128.30 -47.91 37.59
2.51 233.45 72.85 169.42 128.24 -47.93 37.54
2.51 233.58 72.80 169.45 128.18 -47.94 37.50
2.51 233.71 72.75 169.49 128.12 -47.96 37.46
2.51 233.84 72.70 169.53 128.07 -47.98 37.42
2.51 233.97 72.66 169.57 128.01 -48.00 37.37
2.51 234.09 72.61 169.60 127.95 -48.02 37.33
2.51 234.22 72.56 169.64 127.89 -48.03 37.29
2.52 234.35 72.51 169.68 127.84 -48.05 37.25
2.52 234.48 72.46 169.72 127.78 -48.07 37.21
2.52 234.60 72.42 169.75 127.72 -48.09 37.17
2.52 234.73 72.37 169.79 127.66 -48.10 37.12
2.52 234.86 72.32 169.83 127.60 -48.12 37.08
2.52 234.99 72.27 169.86 127.55 -48.14 37.04
2.52 235.11 72.22 169.90 127.49 -48.16 37.00
2.52 235.24 72.17 169.94 127.43 -48.18 36.96
2.52 235.37 72.13 169.98 127.37 -48.19 36.92
2.52 235.50 72.08 170.01 127.32 -48.21 36.87
2.53 235.62 72.03 170.05 127.26 -48.23 36.83
2.53 235.75 71.98 170.09 127.20 -48.25 36.79
2.53 235.88 71.93 170.12 127.15 -48.26 36.75
2.53 236.01 71.89 170.16 127.09 -48.28 36.71
2.53 236.13 71.84 170.20 127.03 -48.30 36.67
2.53 236.26 71.79 170.23 126.97 -48.32 36.62
2.53 236.39 71.74 170.27 126.92 -48.33 36.58
2.53 236.51 71.69 170.31 126.86 -48.35 36.54
2.53 236.64 71.64 170.34 126.80 -48.37 36.50
2.53 236.77 71.60 170.38 126.74 -48.39 36.46
2.54 236.89 71.55 170.42 126.69 -48.40 36.42
2.54 237.02 71.50 170.45 126.63 -48.42 36.38
2.54 237.15 71.45 170.49 126.57 -48.44 36.34
2.54 237.27 71.40 170.52 126.52 -48.45 36.29
2.54 237.40 71.35 170.56 126.46 -48.47 36.25
2.54 237.53 71.30 170.60 126.40 -48.49 36.21
2.54 237.65 71.26 170.63 126.34 -48.51 36.17
2.54 237.78 71.21 170.67 126.29 -48.52 36.13
2.54 237.91 71.16 170.71 126.23 -48.54 36.09
2.54 238.03 71.11 170.74 126.17 -48.56 36.05
2.55 238.16 71.06 170.78 126.12 -48.57 36.01
2.55 238.28 71.01 170.81 126.06 -48.59 35.97
2.55 238.41 70.97 170.85 126.00 -48.61 35.93
2.55 238.54 70.92 170.89 125.95 -48.62 35.88
2.55 238.66 70.87 170.92 125.89 -48.64 35.84
2.55 238.79 70.82 170.96 125.83 -48.66 35.80
2.55 238.91 70.77 170.99 125.78 -48.68 35.76
2.55 239.04 70.72 171.03 125.72 -48.69 35.72
2.55 239.17 70.67 171.06 125.66 -48.71 35.68
2.55 239.29 70.62 171.10 125.60 -48.73 35.64
2.56 239.42 70.58 171.14 125.55 -48.74 35.60
2.56 239.54 70.53 171.17 125.49 -48.76 35.56
2.56 239.67 70.48 171.21 125.43 -48.78 35.52
2.56 239.79 70.43 171.24 125.38 -48.79 35.48
2.56 239.92 70.38 171.28 125.32 -48.81 35.44
2.56 240.04 70.33 171.31 125.27 -48.83 35.40
2.56 240.17 70.28 171.35 125.21 -48.84 35.36
2.56 240.29 70.23 171.38 125.15 -48.86 35.32
2.56 240.42 70.19 171.42 125.10 -48.87 35.28
2.56 240.54 70.14 171.45 125.04 -48.89 35.24
2.57 240.67 70.09 171.49 124.98 -48.91 35.20
2.57 240.79 70.04 171.52 124.93 -48.92 35.15
2.57 240.92 69.99 171.56 124.87 -48.94 35.11
2.57 241.04 69.94 171.60 124.81 -48.96 35.07
2.57 241.17 69.89 171.63 124.76 -48.97 35.03
2.57 241.29 69.84 171.67 124.70 -48.99 34.99
2.57 241.42 69.79 171.70 124.64 -49.01 34.95
2.57 241.54 69.74 171.74 124.59 -49.02 34.91
2.57 241.67 69.70 171.77 124.53 -49.04 34.87
2.57 241.79 69.65 171.80 124.48 -49.05 34.83
2.58 241.92 69.60 171.84 124.42 -49.07 34.79
2.58 242.04 69.55 171.87 124.36 -49.09 34.75
2.58 242.16 69.50 171.91 124.31 -49.10 34.71
2.58 242.29 69.45 171.94 124.25 -49.12 34.67
2.58 242.41 69.40 171.98 124.19 -49.14 34.63
2.58 242.54 69.35 172.01 124.14 -49.15 34.59
2.58 242.66 69.30 172.05 124.08 -49.17 34.55
2.58 242.79 69.25 172.08 124.03 -49.18 34.51
2.58 242.91 69.20 172.12 123.97 -49.20 34.47
2.58 243.03 69.16 172.15 123.91 -49.22 34.43
2.59 243.16 69.11 172.19 123.86 -49.23 34.39
2.59 243.28 69.06 172.22 123.80 -49.25 34.36
2.59 243.41 69.01 172.25 123.75 -49.26 34.32
2.59 243.53 68.96 172.29 123.69 -49.28 34.28
2.59 243.65 68.91 172.32 123.64 -49.29 34.24
2.59 243.78 68.86 172.36 123.58 -49.31 34.20
2.59 243.90 68.81 172.39 123.52 -49.33 34.16
2.59 244.02 68.76 172.43 123.47 -49.34 34.12
2.59 244.15 68.71 172.46 123.41 -49.36 34.08
2.59 244.27 68.66 172.49 123.36 -49.37 34.04
2.60 244.39 68.61 172.53 123.30 -49.39 34.00
2.60 244.52 68.56 172.56 123.24 -49.40 33.96
2.60 244.64 68.51 172.60 123.19 -49.42 33.92
2.60 244.76 68.46 172.63 123.13 -49.44 33.88
2.60 244.89 68.42 172.66 123.08 -49.45 33.84
2.60 245.01 68.37 172.70 123.02 -49.47 33.80
2.60 245.13 68.32 172.73 122.97 -49.48 33.76
2.60 245.26 68.27 172.76 122.91 -49.50 33.72
2.60 245.38 68.22 172.80 122.86 -49.51 33.68
2.60 245.50 68.17 172.83 122.80 -49.53 33.65
2.61 245.62 68.12 172.87 122.74 -49.54 33.61
2.61 245.75 68.07 172.90 122.69 -49.56 33.57
2.61 245.87 68.02 172.93 122.63 -49.57 33.53
2.61 245.99 67.97 172.97 122.58 -49.59 33.49
2.61 246.11 67.92 173.00 122.52 -49.61 33.45
2.61 246.24 67.87 173.03 122.47 -49.62 33.41
2.61 246.36 67.82 173.07 122.41 -49.64 33.37
2.61 246.48 67.77 173.10 122.36 -49.65 33.33
2.61 246.60 67.72 173.13 122.30 -49.67 33.29
2.61 246.73 67.67 173.17 122.25 -49.68 33.26
2.62 246.85 67.62 173.20 122.19 -49.70 33.22
2.62 246.97 67.57 173.23 122.14 -49.71 33.18
2.62 247.09 67.52 173.27 122.08 -49.73 33.14
2.62 247.21 67.47 173.30 122.03 -49.74 33.10
2.62 247.34 67.42 173.33 121.97 -49.76 33.06
2.62 247.46 67.37 173.37 121.91 -49.77 33.02
2.62 247.58 67.32 173.40 121.86 -49.79 32.98
2.62 247.70 67.27 173.43 121.80 -49.80 32.95
2.62 247.82 67.22 173.46 121.75 -49.82 32.91
2.62 247.95 67.17 173.50 121.69 -49.83 32.87
2.63 248.07 67.12 173.53 121.64 -49.85 32.83
2.63 248.19 67.07 173.56 121.58 -49.86 32.79
2.63 248.31 67.02 173.60 121.53 -49.88 32.75
2.63 248.43 66.97 173.63 121.47 -49.89 32.71
2.63 248.55 66.92 173.66 121.42 -49.91 32.68
2.63 248.67 66.87 173.69 121.36 -49.92 32.64
2.63 248.80 66.82 173.73 121.31 -49.94 32.60
2.63 248.92 66.77 173.76 121.25 -49.95 32.56
2.63 249.04 66.73 173.79 121.20 -49.96 32.52
2.63 249.16 66.68 173.82 121.15 -49.98 32.48
2.64 249.28 66.63 173.86 121.09 -49.99 32.45
2.64 249.40 66.58 173.89 121.04 -50.01 32.41
2.64 249.52 66.53 173.92 120.98 -50.02 32.37
2.64 249.64 66.48 173.95 120.93 -50.04 32.33
2.64 249.76 66.42 173.99 120.87 -50.05 32.29
2.64 249.89 66.37 174.02 120.82 -50.07 32.25
2.64 250.01 66.32 174.05 120.76 -50.08 32.22
2.64 250.13 66.27 174.08 120.71 -50.10 32.18
2.64 250.25 66.22 174.11 120.65 -50.11 32.14
2.64 250.37 66.17 174.15 120.60 -50.13 32.10
2.65 250.49 66.12 174.18 120.54 -50.14 32.06
2.65 250.61 66.07 174.21 120.49 -50.15 32.03
2.65 250.73 66.02 174.24 120.43 -50.17 31.99
2.65 250.85 65.97 174.27 120.38 -50.18 31.95
2.65 250.97 65.92 174.31 120.33 -50.20 31.91
2.65 251.09 65.87 174.34 120.27 -50.21 31.87
2.65 251.21 65.82 174.37 120.22 -50.23 31.84
2.65 251.33 65.77 174.40 120.16 -50.24 31.80
2.65 251.45 65.72 174.43 120.11 -50.25 31.76
2.65 251.57 65.67 174.47 120.05 -50.27 31.72
2.66 251.69 65.62 174.50 120.00 -50.28 31.68
2.66 251.81 65.57 174.53 119.95 -50.30 31.65
2.66 251.93 65.52 174.56 119.89 -50.31 31.61
2.66 252.05 65.47 174.59 119.84 -50.32 31.57
2.66 252.17 65.42 174.62 119.78 -50.34 31.53
2.66 252.29 65.37 174.66 119.73 -50.35 31.50
2.66 252.41 65.32 174.69 119.67 -50.37 31.46
2.66 252.53 65.27 174.72 119.62 -50.38 31.42
2.66 252.65 65.22 174.75 119.57 -50.39 31.38
2.66 252.77 65.17 174.78 119.51 -50.41 31.35
2.67 252.89 65.12 174.81 119.46 -50.42 31.31
2.67 253.01 65.07 174.84 119.40 -50.44 31.27
2.67 253.13 65.02 174.88 119.35 -50.45 31.23
2.67 253.25 64.97 174.91 119.30 -50.46 31.20
2.67 253.37 64.92 174.94 119.24 -50.48 31.16
2.67 253.49 64.87 174.97 119.19 -50.49 31.12
2.67 253.60 64.82 175.00 119.13 -50.51 31.08
2.67 253.72 64.77 175.03 119.08 -50.52 31.05
2.67 253.84 64.71 175.06 119.03 -50.53 31.01
2.67 253.96 64.66 175.09 118.97 -50.55 30.97
2.68 254.08 64.61 175.12 118.92 -50.56 30.94
2.68 254.20 64.56 175.15 118.86 -50.57 30.90
2.68 254.32 64.51 175.19 118.81 -50.59 30.86
2.68 254.44 64.46 175.22 118.76 -50.60 30.82
2.68 254.56 64.41 175.25 118.70 -50.62 30.79
2.68 254.68 64.36 175.28 118.65 -50.63 30.75
2.68 254.79 64.31 175.31 118.59 -50.64 30.71
2.68 254.91 64.26 175.34 118.54 -50.66 30.68
2.68 255.03 64.21 175.37 118.49 -50.67 30.64
2.68 255.15 64.16 175.40 118.43 -50.68 30.60
2.69 255.27 64.11 175.43 118.38 -50.70 30.56
2.69 255.39 64.06 175.46 118.33 -50.71 30.53
2.69 255.50 64.01 175.49 118.27 -50.72 30.49
2.69 255.62 63.96 175.52 118.22 -50.74 30.45
2.69 255.74 63.90 175.55 118.17 -50.75 30.42
2.69 255.86 63.85 175.58 118.11 -50.76 30.38
2.69 255.98 63.80 175.61 118.06 -50.78 30.34
2.69 256.09 63.75 175.64 118.00 -50.79 30.31
2.69 256.21 63.70 175.67 117.95 -50.80 30.27
2.69 256.33 63.65 175.70 117.90 -50.82 30.23
2.70 256.45 63.60 175.74 117.84 -50.83 30.20
2.70 256.57 63.55 175.77 117.79 -50.84 30.16
2.70 256.68 63.50 175.80 117.74 -50.86 30.12
2.70 256.80 63.45 175.83 117.68 -50.87 30.09
2.70 256.92 63.40 175.86 117.63 -50.88 30.05
2.70 257.04 63.35 175.89 117.58 -50.90 30.01
2.70 257.15 63.29 175.92 117.52 -50.91 29.98
2.70 257.27 63.24 175.95 117.47 -50.92 29.94
2.70 257.39 63.19 175.98 117.42 -50.94 29.90
2.70 257.51 63.14 176.01 117.36 -50.95 29.87
2.71 257.62 63.09 176.04 117.31 -50.96 29.83
2.71 257.74 63.04 176.07 117.26 -50.97 29.79
2.71 257.86 62.99 176.09 117.20 -50.99 29.76
2.71 257.98 62.94 176.12 117.15 -51.00 29.72
2.71 258.09 62.89 176.15 117.10 -51.01 29.68
2.71 258.21 62.84 176.18 117.05 -51.03 29.65
2.71 258.33 62.78 176.21 116.99 -51.04 29.61
2.71 258.44 62.73 176.24 116.94 -51.05 29.58
2.71 258.56 62.68 176.27 116.89 -51.07 29.54
2.71 258.68 62.63 176.30 116.83 -51.08 29.50
2.72 258.79 62.58 176.33 116.78 -51.09 29.47
2.72 258.91 62.53 176.36 116.73 -51.10 29.43
2.72 259.03 62.48 176.39 116.67 -51.12 29.39
2.72 259.15 62.43 176.42 116.62 -51.13 29.36
2.72 259.26 62.38 176.45 116.57 -51.14 29.32
2.72 259.38 62.33 176.48 116.52 -51.16 29.29
2.72 259.49 62.27 176.51 116.46 -51.17 29.25
2.72 259.61 62.22 176.54 116.41 -51.18 29.21
2.72 259.73 62.17 176.57 116.36 -51.19 29.18
2.72 259.84 62.12 176.60 116.30 -51.21 29.14
2.73 259.96 62.07 176.62 116.25 -51.22 29.11
2.73 260.08 62.02 176.65 116.20 -51.23 29.07
2.73 260.19 61.97 176.68 116.15 -51.24 29.03
2.73 260.31 61.92 176.71 116.09 -51.26 29.00
2.73 260.42 61.86 176.74 116.04 -51.27 28.96
2.73 260.54 61.81 176.77 115.99 -51.28 28.93
2.73 260.66 61.76 176.80 115.93 -51.29 28.89
2.73 260.77 61.71 176.83 115.88 -51.31 28.86
2.73 260.89 61.66 176.86 115.83 -51.32 28.82
2.73 261.00 61.61 176.89 115.78 -51.33 28.78
2.74 261.12 61.56 176.91 115.72 -51.34 28.75
2.74 261.24 61.50 176.94 115.67 -51.36 28.71
2.74 261.35 61.45 176.97 115.62 -51.37 28.68
2.74 261.47 61.40 177.00 115.57 -51.38 28.64
2.74 261.58 61.35 177.03 115.51 -51.39 28.61
2.74 261.70 61.30 177.06 115.46 -51.41 28.57
2.74 261.81 61.25 177.09 115.41 -51.42 28.53
2.74 261.93 61.20 177.11 115.36 -51.43 28.50
2.74 262.04 61.15 177.14 115.30 -51.44 28.46
2.74 262.16 61.09 177.17 115.25 -51.45 28.43
2.75 262.27 61.04 177.20 115.20 -51.47 28.39
2.75 262.39 60.99 177.23 115.15 -51.48 28.36
2.75 262.50 60.94 177.26 115.09 -51.49 28.32
2.75 262.62 60.89 177.28 115.04 -51.50 28.29
2.75 262.73 60.84 177.31 114.99 -51.51 28.25
2.75 262.85 60.78 177.34 114.94 -51.53 28.22
2.75 262.96 60.73 177.37 114.89 -51.54 28.18
2.75 263.08 60.68 177.40 114.83 -51.55 28.14
2.75 263.19 60.63 177.43 114.78 -51.56 28.11
2.75 263.31 60.58 177.45 114.73 -51.58 28.07
2.76 263.42 60.53 177.48 114.68 -51.59 28.04
2.76 263.54 60.48 177.51 114.62 -51.60 28.00
2.76 263.65 60.42 177.54 114.57 -51.61 27.97
2.76 263.77 60.37 177.57 114.52 -51.62 27.93
2.76 263.88 60.32 177.59 114.47 -51.63 27.90
2.76 264.00 60.27 177.62 114.42 -51.65 27.86
2.76 264.11 60.22 177.65 114.36 -51.66 27.83
2.76 264.23 60.17 177.68 114.31 -51.67 27.79
2.76 264.34 60.11 177.70 114.26 -51.68 27.76
2.76 264.45 60.06 177.73 114.21 -51.69 27.72
2.77 264.57 60.01 177.76 114.16 -51.71 27.69
2.77 264.68 59.96 177.79 114.10 -51.72 27.65
2.77 264.80 59.91 177.82 114.05 -51.73 27.62
2.77 264.91 59.86 177.84 114.00 -51.74 27.58
2.77 265.02 59.80 177.87 113.95 -51.75 27.55
2.77 265.14 59.75 177.90 113.90 -51.76 27.51
2.77 265.25 59.70 177.93 113.84 -51.78 27.48
2.77 265.37 59.65 177.95 113.79 -51.79 27.44
2.77 265.48 59.60 177.98 113.74 -51.80 27.41
2.77 265.59 59.54 178.01 113.69 -51.81 27.37
2.78 265.71 59.49 178.04 113.64 -51.82 27.34
2.78 265.82 59.44 178.06 113.59 -51.83 27.30
2.78 265.93 59.39 178.09 113.53 -51.85 27.27
2.78 266.05 59.34 178.12 113.48 -51.86 27.23
2.78 266.16 59.29 178.14 113.43 -51.87 27.20
2.78 266.27 59.23 178.17 113.38 -51.88 27.17
2.78 266.39 59.18 178.20 113.33 -51.89 27.13
2.78 266.50 59.13 178.23 113.28 -51.90 27.10
2.78 266.61 59.08 178.25 113.22 -51.91 27.06
2.78 266.73 59.03 178.28 113.17 -51.93 27.03
2.79 266.84 58.97 178.31 113.12 -51.94 26.99
2.79 266.95 58.92 178.33 113.07 -51.95 26.96
2.79 267.07 58.87 178.36 113.02 -51.96 26.92
2.79 267.18 58.82 178.39 112.97 -51.97 26.89
2.79 267.29 58.77 178.41 112.91 -51.98 26.85
2.79 267.41 58.71 178.44 112.86 -51.99 26.82
2.79 267.52 58.66 178.47 112.81 -52.01 26.79
2.79 267.63 58.61 178.50 112.76 -52.02 26.75
2.79 267.74 58.56 178.52 112.71 -52.03 26.72
2.79 267.86 58.51 178.55 112.66 -52.04 26.68
2.80 267.97 58.45 178.58 112.61 -52.05 26.65
2.80 268.08 58.40 178.60 112.55 -52.06 26.61
2.80 268.19 58.35 178.63 112.50 -52.07 26.58
2.80 268.31 58.30 178.66 112.45 -52.08 26.55
2.80 268.42 58.25 178.68 112.40 -52.10 26.51
2.80 268.53 58.19 178.71 112.35 -52.11 26.48
2.80 268.64 58.14 178.73 112.30 -52.12 26.44
2.80 268.76 58.09 178.76 112.25 -52.13 26.41
2.80 268.87 58.04 178.79 112.20 -52.14 26.37
2.80 268.98 57.99 178.81 112.14 -52.15 26.34
2.81 269.09 57.93 178.84 112.09 -52.16 26.31
2.81 269.21 57.88 178.87 112.04 -52.17 26.27
2.81 269.32 57.83 178.89 111.99 -52.18 26.24
2.81 269.43 57.78 178.92 111.94 -52.19 26.20
2.81 269.54 57.72 178.95 111.89 -52.21 26.17
2.81 269.65 57.67 178.97 111.84 -52.22 26.14
2.81 269.76 57.62 179.00 111.79 -52.23 26.10
2.81 269.88 57.57 179.02 111.74 -52.24 26.07
2.81 269.99 57.52 179.05 111.68 -52.25 26.03
2.81 270.10 57.46 179.08 111.63 -52.26 26.00
2.82 270.21 57.41 179.10 111.58 -52.27 25.97
2.82 270.32 57.36 179.13 111.53 -52.28 25.93
2.82 270.43 57.31 179.15 111.48 -52.29 25.90
2.82 270.55 57.25 179.18 111.43 -52.30 25.86
2.82 270.66 57.20 179.21 111.38 -52.31 25.83
2.82 270.77 57.15 179.23 111.33 -52.33 25.80
2.82 270.88 57.10 179.26 111.28 -52.34 25.76
2.82 270.99 57.04 179.28 111.23 -52.35 25.73
2.82 271.10 56.99 179.31 111.18 -52.36 25.70
2.82 271.21 56.94 179.33 111.12 -52.37 25.66
2.83 271.32 56.89 179.36 111.07 -52.38 25.63
2.83 271.44 56.84 179.39 111.02 -52.39 25.60
2.83 271.55 56.78 179.41 110.97 -52.40 25.56
2.83 271.66 56.73 179.44 110.92 -52.41 25.53
2.83 271.77 56.68 179.46 110.87 -52.42 25.49
2.83 271.88 56.63 179.49 110.82 -52.43 25.46
2.83 271.99 56.57 179.51 110.77 -52.44 25.43
2.83 272.10 56.52 179.54 110.72 -52.45 25.39
2.83 272.21 56.47 179.56 110.67 -52.46 25.36
2.83 272.32 56.42 179.59 110.62 -52.47 25.33
2.84 272.43 56.36 179.61 110.57 -52.48 25.29
2.84 272.54 56.31 179.64 110.52 -52.49 25.26
2.84 272.65 56.26 179.66 110.47 -52.50 25.23
2.84 272.76 56.21 179.69 110.42 -52.52 25.19
2.84 272.87 56.15 179.71 110.36 -52.53 25.16
2.84 272.99 56.10 179.74 110.31 -52.54 25.13
2.84 273.10 56.05 179.77 110.26 -52.55 25.09
2.84 273.21 56.00 179.79 110.21 -52.56 25.06
2.84 273.32 55.94 179.82 110.16 -52.57 25.03
2.84 273.43 55.89 179.84 110.11 -52.58 24.99
2.85 273.54 55.84 179.87 110.06 -52.59 24.96
2.85 273.65 55.79 179.89 110.01 -52.60 24.93
2.85 273.76 55.73 179.92 109.96 -52.61 24.89
2.85 273.87 55.68 179.94 109.91 -52.62 24.86
2.85 273.98 55.63 179.96 109.86 -52.63 24.83
2.85 274.09 55.57 179.99 109.81 -52.64 24.79
2.85 274.20 55.52 180.01 109.76 -52.65 24.76
2.85 274.31 55.47 180.04 109.71 -52.66 24.73
2.85 274.41 55.42 180.06 109.66 -52.67 24.70
2.85 274.52 55.36 180.09 109.61 -52.68 24.66
2.86 274.63 55.31 180.11 109.56 -52.69 24.63
2.86 274.74 55.26 180.14 109.51 -52.70 24.60
2.86 274.85 55.21 180.16 109.46 -52.71 24.56
2.86 274.96 55.15 180.19 109.41 -52.72 24.53
2.86 275.07 55.10 180.21 109.36 -52.73 24.50
2.86 275.18 55.05 180.24 109.31 -52.74 24.46
2.86 275.29 55.00 180.26 109.26 -52.75 24.43
2.86 275.40 54.94 180.28 109.21 -52.76 24.40
2.86 275.51 54.89 180.31 109.16 -52.77 24.37
2.86 275.62 54.84 180.33 109.11 -52.78 24.33
2.87 275.73 54.78 180.36 109.06 -52.79 24.30
2.87 275.84 54.73 180.38 109.01 -52.80 24.27
2.87 275.95 54.68 180.41 108.96 -52.81 24.24
2.87 276.05 54.63 180.43 108.91 -52.82 24.20
2.87 276.16 54.57 180.45 108.86 -52.83 24.17
2.87 276.27 54.52 180.48 108.81 -52.84 24.14
2.87 276.38 54.47 180.50 108.76 -52.85 24.10
2.87 276.49 54.41 180.53 108.71 -52.86 24.07
2.87 276.60 54.36 180.55 108.66 -52.87 24.04
2.87 276.71 54.31 180.58 108.61 -52.88 24.01
2.88 276.82 54.26 180.60 108.56 -52.89 23.97
2.88 276.92 54.20 180.62 108.51 -52.90 23.94
2.88 277.03 54.15 180.65 108.46 -52.91 23.91
2.88 277.14 54.10 180.67 108.41 -52.92 23.88
2.88 277.25 54.04 180.69 108.36 -52.93 23.84
2.88 277.36 53.99 180.72 108.31 -52.94 23.81
