#t x y z vx vy vz
3.08 294.06 44.34 184.93 98.56 -55.55 17.80
3.08 294.16 44.28 184.94 98.51 -55.56 17.77
3.08 294.26 44.22 184.96 98.47 -55.57 17.74
3.08 294.36 44.17 184.98 98.42 -55.57 17.71
3.08 294.46 44.11 185.00 98.37 -55.58 17.69
3.08 294.55 44.06 185.01 98.33 -55.59 17.66
3.08 294.65 44.00 185.03 98.28 -55.59 17.63
3.08 294.75 43.95 185.05 98.23 -55.60 17.60
3.09 294.85 43.89 185.07 98.19 -55.61 17.57
3.09 294.95 43.84 185.08 98.14 -55.61 17.54
3.09 295.04 43.78 185.10 98.09 -55.62 17.51
3.09 295.14 43.72 185.12 98.05 -55.63 17.48
3.09 295.24 43.67 185.14 98.00 -55.64 17.45
3.09 295.34 43.61 185.15 97.95 -55.64 17.42
3.09 295.44 43.56 185.17 97.91 -55.65 17.39
3.09 295.53 43.50 185.19 97.86 -55.66 17.36
3.09 295.63 43.45 185.21 97.81 -55.66 17.33
3.09 295.73 43.39 185.22 97.77 -55.67 17.30
3.10 295.83 43.33 185.24 97.72 -55.68 17.27
3.10 295.93 43.28 185.26 97.67 -55.68 17.24
3.10 296.02 43.22 185.28 97.63 -55.69 17.22
3.10 296.12 43.17 185.29 97.58 -55.70 17.19
3.10 296.22 43.11 185.31 97.53 -55.70 17.16
3.10 296.32 43.06 185.33 97.49 -55.71 17.13
3.10 296.41 43.00 185.34 97.44 -55.72 17.10
3.10 296.51 42.94 185.36 97.39 -55.72 17.07
3.10 296.61 42.89 185.38 97.35 -55.73 17.04
3.10 296.71 42.83 185.40 97.30 -55.74 17.01
3.11 296.80 42.78 185.41 97.25 -55.74 16.98
3.11 296.90 42.72 185.43 97.21 -55.75 16.95
3.11 297.00 42.67 185.45 97.16 -55.76 16.92
3.11 297.09 42.61 185.46 97.11 -55.76 16.90
3.11 297.19 42.55 185.48 97.07 -55.77 16.87
3.11 297.29 42.50 185.50 97.02 -55.78 16.84
3.11 297.39 42.44 185.51 96.97 -55.78 16.81
3.11 297.48 42.39 185.53 96.93 -55.79 16.78
3.11 297.58 42.33 185.55 96.88 -55.80 16.75
3.11 297.68 42.28 185.56 96.84 -55.80 16.72
3.12 297.77 42.22 185.58 96.79 -55.81 16.69
3.12 297.87 42.16 185.60 96.74 -55.82 16.66
3.12 297.97 42.11 185.61 96.70 -55.82 16.63
3.12 298.06 42.05 185.63 96.65 -55.83 16.61
3.12 298.16 42.00 185.65 96.60 -55.84 16.58
3.12 298.26 41.94 185.66 96.56 -55.84 16.55
3.12 298.35 41.88 185.68 96.51 -55.85 16.52
3.12 298.45 41.83 185.70 96.47 -55.86 16.49
3.12 298.55 41.77 185.71 96.42 -55.86 16.46
3.12 298.64 41.72 185.73 96.37 -55.87 16.43
3.13 298.74 41.66 185.75 96.33 -55.88 16.40
3.13 298.83 41.61 185.76 96.28 -55.88 16.37
3.13 298.93 41.55 185.78 96.23 -55.89 16.35
3.13 299.03 41.49 185.79 96.19 -55.89 16.32
3.13 299.12 41.44 185.81 96.14 -55.90 16.29
3.13 299.22 41.38 185.83 96.10 -55.91 16.26
3.13 299.32 41.33 185.84 96.05 -55.91 16.23
3.13 299.41 41.27 185.86 96.00 -55.92 16.20
3.13 299.51 41.21 185.88 95.96 -55.93 16.17
3.13 299.60 41.16 185.89 95.91 -55.93 16.15
3.14 299.70 41.10 185.91 95.87 -55.94 16.12
3.14 299.80 41.05 185.92 95.82 -55.95 16.09
3.14 299.89 40.99 185.94 95.77 -55.95 16.06
3.14 299.99 40.93 185.96 95.73 -55.96 16.03
3.14 300.08 40.88 185.97 95.68 -55.96 16.00
3.14 300.18 40.82 185.99 95.64 -55.97 15.97
3.14 300.27 40.77 186.00 95.59 -55.98 15.95
3.14 300.37 40.71 186.02 95.54 -55.98 15.92
3.14 300.46 40.65 186.04 95.50 -55.99 15.89
3.14 300.56 40.60 186.05 95.45 -56.00 15.86
3.15 300.66 40.54 186.07 95.41 -56.00 15.83
3.15 300.75 40.49 186.08 95.36 -56.01 15.80
3.15 300.85 40.43 186.10 95.31 -56.01 15.77
3.15 300.94 40.37 186.12 95.27 -56.02 15.75
3.15 301.04 40.32 186.13 95.22 -56.03 15.72
3.15 301.13 40.26 186.15 95.18 -56.03 15.69
3.15 301.23 40.21 186.16 95.13 -56.04 15.66
3.15 301.32 40.15 186.18 95.08 -56.04 15.63
3.15 301.42 40.09 186.19 95.04 -56.05 15.60
3.15 301.51 40.04 186.21 94.99 -56.06 15.58
3.16 301.61 39.98 186.23 94.95 -56.06 15.55
3.16 301.70 39.93 186.24 94.90 -56.07 15.52
3.16 301.80 39.87 186.26 94.86 -56.08 15.49
3.16 301.89 39.81 186.27 94.81 -56.08 15.46
3.16 301.99 39.76 186.29 94.76 -56.09 15.43
3.16 302.08 39.70 186.30 94.72 -56.09 15.41
3.16 302.18 39.65 186.32 94.67 -56.10 15.38
3.16 302.27 39.59 186.33 94.63 -56.11 15.35
3.16 302.37 39.53 186.35 94.58 -56.11 15.32
3.16 302.46 39.48 186.36 94.54 -56.12 15.29
3.17 302.55 39.42 186.38 94.49 -56.12 15.27
3.17 302.65 39.37 186.39 94.45 -56.13 15.24
3.17 302.74 39.31 186.41 94.40 -56.13 15.21
3.17 302.84 39.25 186.42 94.35 -56.14 15.18
3.17 302.93 39.20 186.44 94.31 -56.15 15.15
3.17 303.03 39.14 186.46 94.26 -56.15 15.12
3.17 303.12 39.08 186.47 94.22 -56.16 15.10
3.17 303.21 39.03 186.49 94.17 -56.16 15.07
3.17 303.31 38.97 186.50 94.13 -56.17 15.04
3.17 303.40 38.92 186.52 94.08 -56.18 15.01
3.18 303.50 38.86 186.53 94.04 -56.18 14.98
3.18 303.59 38.80 186.55 93.99 -56.19 14.96
3.18 303.69 38.75 186.56 93.94 -56.19 14.93
3.18 303.78 38.69 186.58 93.90 -56.20 14.90
3.18 303.87 38.63 186.59 93.85 -56.21 14.87
3.18 303.97 38.58 186.60 93.81 -56.21 14.84
3.18 304.06 38.52 186.62 93.76 -56.22 14.82
3.18 304.15 38.47 186.63 93.72 -56.22 14.79
3.18 304.25 38.41 186.65 93.67 -56.23 14.76
3.18 304.34 38.35 186.66 93.63 -56.23 14.73
3.19 304.44 38.30 186.68 93.58 -56.24 14.71
3.19 304.53 38.24 186.69 93.54 -56.25 14.68
3.19 304.62 38.19 186.71 93.49 -56.25 14.65
3.19 304.72 38.13 186.72 93.45 -56.26 14.62
3.19 304.81 38.07 186.74 93.40 -56.26 14.59
3.19 304.90 38.02 186.75 93.35 -56.27 14.57
3.19 305.00 37.96 186.77 93.31 -56.27 14.54
3.19 305.09 37.90 186.78 93.26 -56.28 14.51
3.19 305.18 37.85 186.80 93.22 -56.28 14.48
3.19 305.28 37.79 186.81 93.17 -56.29 14.46
3.20 305.37 37.73 186.82 93.13 -56.30 14.43
3.20 305.46 37.68 186.84 93.08 -56.30 14.40
3.20 305.56 37.62 186.85 93.04 -56.31 14.37
3.20 305.65 37.57 186.87 92.99 -56.31 14.34
3.20 305.74 37.51 186.88 92.95 -56.32 14.32
3.20 305.83 37.45 186.90 92.90 -56.32 14.29
3.20 305.93 37.40 186.91 92.86 -56.33 14.26
3.20 306.02 37.34 186.92 92.81 -56.33 14.23
3.20 306.11 37.28 186.94 92.77 -56.34 14.21
3.20 306.21 37.23 186.95 92.72 -56.35 14.18
3.21 306.30 37.17 186.97 92.68 -56.35 14.15
3.21 306.39 37.12 186.98 92.63 -56.36 14.12
3.21 306.48 37.06 187.00 92.59 -56.36 14.10
3.21 306.58 37.00 187.01 92.54 -56.37 14.07
3.21 306.67 36.95 187.02 92.50 -56.37 14.04
3.21 306.76 36.89 187.04 92.45 -56.38 14.01
3.21 306.85 36.83 187.05 92.41 -56.38 13.99
3.21 306.95 36.78 187.07 92.36 -56.39 13.96
3.21 307.04 36.72 187.08 92.32 -56.39 13.93
3.21 307.13 36.66 187.09 92.27 -56.40 13.90
3.22 307.22 36.61 187.11 92.23 -56.41 13.88
3.22 307.31 36.55 187.12 92.18 -56.41 13.85
3.22 307.41 36.50 187.14 92.14 -56.42 13.82
3.22 307.50 36.44 187.15 92.09 -56.42 13.79
3.22 307.59 36.38 187.16 92.05 -56.43 13.77
3.22 307.68 36.33 187.18 92.00 -56.43 13.74
3.22 307.78 36.27 187.19 91.96 -56.44 13.71
3.22 307.87 36.21 187.20 91.91 -56.44 13.68
3.22 307.96 36.16 187.22 91.87 -56.45 13.66
3.22 308.05 36.10 187.23 91.82 -56.45 13.63
3.23 308.14 36.04 187.24 91.78 -56.46 13.60
3.23 308.23 35.99 187.26 91.73 -56.46 13.58
3.23 308.33 35.93 187.27 91.69 -56.47 13.55
3.23 308.42 35.87 187.29 91.65 -56.47 13.52
3.23 308.51 35.82 187.30 91.60 -56.48 13.49
3.23 308.60 35.76 187.31 91.56 -56.48 13.47
3.23 308.69 35.70 187.33 91.51 -56.49 13.44
3.23 308.78 35.65 187.34 91.47 -56.49 13.41
3.23 308.88 35.59 187.35 91.42 -56.50 13.39
3.23 308.97 35.54 187.37 91.38 -56.50 13.36
3.24 309.06 35.48 187.38 91.33 -56.51 13.33
3.24 309.15 35.42 187.39 91.29 -56.52 13.30
3.24 309.24 35.37 187.41 91.24 -56.52 13.28
3.24 309.33 35.31 187.42 91.20 -56.53 13.25
3.24 309.42 35.25 187.43 91.15 -56.53 13.22
3.24 309.51 35.20 187.45 91.11 -56.54 13.20
3.24 309.61 35.14 187.46 91.06 -56.54 13.17
3.24 309.70 35.08 187.47 91.02 -56.55 13.14
3.24 309.79 35.03 187.49 90.98 -56.55 13.11
3.24 309.88 34.97 187.50 90.93 -56.56 13.09
3.25 309.97 34.91 187.51 90.89 -56.56 13.06
3.25 310.06 34.86 187.52 90.84 -56.57 13.03
3.25 310.15 34.80 187.54 90.80 -56.57 13.01
3.25 310.24 34.74 187.55 90.75 -56.58 12.98
3.25 310.33 34.69 187.56 90.71 -56.58 12.95
3.25 310.42 34.63 187.58 90.66 -56.59 12.93
3.25 310.51 34.57 187.59 90.62 -56.59 12.90
3.25 310.60 34.52 187.60 90.58 -56.60 12.87
3.25 310.69 34.46 187.62 90.53 -56.60 12.85
3.25 310.79 34.40 187.63 90.49 -56.61 12.82
3.26 310.88 34.35 187.64 90.44 -56.61 12.79
3.26 310.97 34.29 187.65 90.40 -56.62 12.76
3.26 311.06 34.23 187.67 90.35 -56.62 12.74
3.26 311.15 34.18 187.68 90.31 -56.62 12.71
3.26 311.24 34.12 187.69 90.26 -56.63 12.68
3.26 311.33 34.06 187.70 90.22 -56.63 12.66
3.26 311.42 34.01 187.72 90.18 -56.64 12.63
3.26 311.51 33.95 187.73 90.13 -56.64 12.60
3.26 311.60 33.89 187.74 90.09 -56.65 12.58
3.26 311.69 33.84 187.75 90.04 -56.65 12.55
3.27 311.78 33.78 187.77 90.00 -56.66 12.52
3.27 311.87 33.72 187.78 89.95 -56.66 12.50
3.27 311.96 33.67 187.79 89.91 -56.67 12.47
3.27 312.05 33.61 187.80 89.87 -56.67 12.44
3.27 312.14 33.55 187.82 89.82 -56.68 12.42
3.27 312.23 33.50 187.83 89.78 -56.68 12.39
3.27 312.32 33.44 187.84 89.73 -56.69 12.36
3.27 312.41 33.38 187.85 89.69 -56.69 12.34
3.27 312.50 33.33 187.87 89.65 -56.70 12.31
3.27 312.59 33.27 187.88 89.60 -56.70 12.28
3.28 312.68 33.21 187.89 89.56 -56.71 12.26
3.28 312.77 33.16 187.90 89.51 -56.71 12.23
3.28 312.85 33.10 187.92 89.47 -56.72 12.20
3.28 312.94 33.04 187.93 89.42 -56.72 12.18
3.28 313.03 32.99 187.94 89.38 -56.72 12.15
3.28 313.12 32.93 187.95 89.34 -56.73 12.12
3.28 313.21 32.87 187.96 89.29 -56.73 12.10
3.28 313.30 32.82 187.98 89.25 -56.74 12.07
3.28 313.39 32.76 187.99 89.20 -56.74 12.05
3.28 313.48 32.70 188.00 89.16 -56.75 12.02
3.29 313.57 32.65 188.01 89.12 -56.75 11.99
3.29 313.66 32.59 188.02 89.07 -56.76 11.97
3.29 313.75 32.53 188.04 89.03 -56.76 11.94
3.29 313.84 32.48 188.05 88.98 -56.77 11.91
3.29 313.93 32.42 188.06 88.94 -56.77 11.89
3.29 314.01 32.36 188.07 88.90 -56.78 11.86
3.29 314.10 32.31 188.08 88.85 -56.78 11.83
3.29 314.19 32.25 188.10 88.81 -56.78 11.81
3.29 314.28 32.19 188.11 88.77 -56.79 11.78
3.29 314.37 32.14 188.12 88.72 -56.79 11.76
3.30 314.46 32.08 188.13 88.68 -56.80 11.73
3.30 314.55 32.02 188.14 88.63 -56.80 11.70
3.30 314.64 31.97 188.15 88.59 -56.81 11.68
3.30 314.72 31.91 188.17 88.55 -56.81 11.65
3.30 314.81 31.85 188.18 88.50 -56.82 11.62
3.30 314.90 31.80 188.19 88.46 -56.82 11.60
3.30 314.99 31.74 188.20 88.41 -56.82 11.57
3.30 315.08 31.68 188.21 88.37 -56.83 11.55
3.30 315.17 31.62 188.22 88.33 -56.83 11.52
3.30 315.25 31.57 188.24 88.28 -56.84 11.49
3.31 315.34 31.51 188.25 88.24 -56.84 11.47
3.31 315.43 31.45 188.26 88.20 -56.85 11.44
3.31 315.52 31.40 188.27 88.15 -56.85 11.41
3.31 315.61 31.34 188.28 88.11 -56.86 11.39
3.31 315.70 31.28 188.29 88.06 -56.86 11.36
3.31 315.78 31.23 188.30 88.02 -56.86 11.34
3.31 315.87 31.17 188.32 87.98 -56.87 11.31
3.31 315.96 31.11 188.33 87.93 -56.87 11.28
3.31 316.05 31.06 188.34 87.89 -56.88 11.26
3.31 316.14 31.00 188.35 87.85 -56.88 11.23
3.32 316.22 30.94 188.36 87.80 -56.89 11.21
3.32 316.31 30.89 188.37 87.76 -56.89 11.18
3.32 316.40 30.83 188.38 87.72 -56.89 11.15
3.32 316.49 30.77 188.39 87.67 -56.90 11.13
3.32 316.57 30.71 188.41 87.63 -56.90 11.10
3.32 316.66 30.66 188.42 87.58 -56.91 11.08
3.32 316.75 30.60 188.43 87.54 -56.91 11.05
3.32 316.84 30.54 188.44 87.50 -56.91 11.02
3.32 316.92 30.49 188.45 87.45 -56.92 11.00
3.32 317.01 30.43 188.46 87.41 -56.92 10.97
3.33 317.10 30.37 188.47 87.37 -56.93 10.95
3.33 317.19 30.32 188.48 87.32 -56.93 10.92
3.33 317.27 30.26 188.49 87.28 -56.94 10.89
3.33 317.36 30.20 188.50 87.24 -56.94 10.87
3.33 317.45 30.15 188.51 87.19 -56.94 10.84
3.33 317.54 30.09 188.53 87.15 -56.95 10.82
3.33 317.62 30.03 188.54 87.11 -56.95 10.79
3.33 317.71 29.97 188.55 87.06 -56.96 10.76
3.33 317.80 29.92 188.56 87.02 -56.96 10.74
3.33 317.88 29.86 188.57 86.98 -56.96 10.71
3.34 317.97 29.80 188.58 86.93 -56.97 10.69
3.34 318.06 29.75 188.59 86.89 -56.97 10.66
3.34 318.14 29.69 188.60 86.85 -56.98 10.64
3.34 318.23 29.63 188.61 86.80 -56.98 10.61
3.34 318.32 29.58 188.62 86.76 -56.98 10.58
3.34 318.40 29.52 188.63 86.72 -56.99 10.56
3.34 318.49 29.46 188.64 86.67 -56.99 10.53
3.34 318.58 29.41 188.65 86.63 -57.00 10.51
3.34 318.66 29.35 188.66 86.59 -57.00 10.48
3.34 318.75 29.29 188.67 86.54 -57.00 10.46
3.35 318.84 29.23 188.68 86.50 -57.01 10.43
3.35 318.92 29.18 188.70 86.46 -57.01 10.40
3.35 319.01 29.12 188.71 86.41 -57.02 10.38
3.35 319.10 29.06 188.72 86.37 -57.02 10.35
3.35 319.18 29.01 188.73 86.33 -57.02 10.33
3.35 319.27 28.95 188.74 86.28 -57.03 10.30
3.35 319.36 28.89 188.75 86.24 -57.03 10.28
3.35 319.44 28.83 188.76 86.20 -57.04 10.25
3.35 319.53 28.78 188.77 86.15 -57.04 10.23
3.35 319.61 28.72 188.78 86.11 -57.04 10.20
3.36 319.70 28.66 188.79 86.07 -57.05 10.17
3.36 319.79 28.61 188.80 86.03 -57.05 10.15
3.36 319.87 28.55 188.81 85.98 -57.06 10.12
3.36 319.96 28.49 188.82 85.94 -57.06 10.10
3.36 320.04 28.44 188.83 85.90 -57.06 10.07
3.36 320.13 28.38 188.84 85.85 -57.07 10.05
3.36 320.22 28.32 188.85 85.81 -57.07 10.02
3.36 320.30 28.26 188.86 85.77 -57.07 10.00
3.36 320.39 28.21 188.87 85.72 -57.08 9.97
3.36 320.47 28.15 188.88 85.68 -57.08 9.95
3.37 320.56 28.09 188.89 85.64 -57.09 9.92
3.37 320.64 28.04 188.90 85.59 -57.09 9.89
3.37 320.73 27.98 188.91 85.55 -57.09 9.87
3.37 320.82 27.92 188.92 85.51 -57.10 9.84
3.37 320.90 27.86 188.93 85.47 -57.10 9.82
3.37 320.99 27.81 188.94 85.42 -57.10 9.79
3.37 321.07 27.75 188.95 85.38 -57.11 9.77
3.37 321.16 27.69 188.96 85.34 -57.11 9.74
3.37 321.24 27.64 188.97 85.29 -57.12 9.72
3.37 321.33 27.58 188.98 85.25 -57.12 9.69
3.38 321.41 27.52 188.99 85.21 -57.12 9.67
3.38 321.50 27.46 189.00 85.17 -57.13 9.64
3.38 321.58 27.41 189.01 85.12 -57.13 9.62
3.38 321.67 27.35 189.02 85.08 -57.13 9.59
3.38 321.75 27.29 189.02 85.04 -57.14 9.57
3.38 321.84 27.24 189.03 84.99 -57.14 9.54
3.38 321.92 27.18 189.04 84.95 -57.15 9.52
3.38 322.01 27.12 189.05 84.91 -57.15 9.49
3.38 322.09 27.06 189.06 84.87 -57.15 9.47
3.38 322.18 27.01 189.07 84.82 -57.16 9.44
3.39 322.26 26.95 189.08 84.78 -57.16 9.41
3.39 322.35 26.89 189.09 84.74 -57.16 9.39
3.39 322.43 26.84 189.10 84.69 -57.17 9.36
3.39 322.52 26.78 189.11 84.65 -57.17 9.34
3.39 322.60 26.72 189.12 84.61 -57.17 9.31
3.39 322.69 26.66 189.13 84.57 -57.18 9.29
3.39 322.77 26.61 189.14 84.52 -57.18 9.26
3.39 322.86 26.55 189.15 84.48 -57.18 9.24
3.39 322.94 26.49 189.16 84.44 -57.19 9.21
3.39 323.02 26.44 189.17 84.40 -57.19 9.19
3.40 323.11 26.38 189.17 84.35 -57.19 9.16
3.40 323.19 26.32 189.18 84.31 -57.20 9.14
3.40 323.28 26.26 189.19 84.27 -57.20 9.11
3.40 323.36 26.21 189.20 84.23 -57.21 9.09
3.40 323.45 26.15 189.21 84.18 -57.21 9.06
3.40 323.53 26.09 189.22 84.14 -57.21 9.04
3.40 323.61 26.04 189.23 84.10 -57.22 9.01
3.40 323.70 25.98 189.24 84.05 -57.22 8.99
3.40 323.78 25.92 189.25 84.01 -57.22 8.96
3.40 323.87 25.86 189.26 83.97 -57.23 8.94
3.41 323.95 25.81 189.27 83.93 -57.23 8.91
3.41 324.03 25.75 189.27 83.88 -57.23 8.89
3.41 324.12 25.69 189.28 83.84 -57.24 8.86
3.41 324.20 25.64 189.29 83.80 -57.24 8.84
3.41 324.29 25.58 189.30 83.76 -57.24 8.82
3.41 324.37 25.52 189.31 83.71 -57.25 8.79
3.41 324.45 25.46 189.32 83.67 -57.25 8.77
3.41 324.54 25.41 189.33 83.63 -57.25 8.74
3.41 324.62 25.35 189.34 83.59 -57.26 8.72
3.41 324.70 25.29 189.34 83.54 -57.26 8.69
3.42 324.79 25.23 189.35 83.50 -57.26 8.67
3.42 324.87 25.18 189.36 83.46 -57.27 8.64
3.42 324.95 25.12 189.37 83.42 -57.27 8.62
3.42 325.04 25.06 189.38 83.38 -57.27 8.59
3.42 325.12 25.01 189.39 83.33 -57.28 8.57
3.42 325.20 24.95 189.40 83.29 -57.28 8.54
3.42 325.29 24.89 189.40 83.25 -57.28 8.52
3.42 325.37 24.83 189.41 83.21 -57.29 8.49
3.42 325.45 24.78 189.42 83.16 -57.29 8.47
3.42 325.54 24.72 189.43 83.12 -57.29 8.44
3.43 325.62 24.66 189.44 83.08 -57.29 8.42
3.43 325.70 24.60 189.45 83.04 -57.30 8.39
3.43 325.79 24.55 189.46 82.99 -57.30 8.37
3.43 325.87 24.49 189.46 82.95 -57.30 8.35
3.43 325.95 24.43 189.47 82.91 -57.31 8.32
3.43 326.03 24.38 189.48 82.87 -57.31 8.30
3.43 326.12 24.32 189.49 82.83 -57.31 8.27
3.43 326.20 24.26 189.50 82.78 -57.32 8.25
3.43 326.28 24.20 189.51 82.74 -57.32 8.22
3.43 326.37 24.15 189.51 82.70 -57.32 8.20
3.44 326.45 24.09 189.52 82.66 -57.33 8.17
3.44 326.53 24.03 189.53 82.61 -57.33 8.15
3.44 326.61 23.97 189.54 82.57 -57.33 8.12
3.44 326.70 23.92 189.55 82.53 -57.34 8.10
3.44 326.78 23.86 189.55 82.49 -57.34 8.08
3.44 326.86 23.80 189.56 82.45 -57.34 8.05
3.44 326.94 23.74 189.57 82.40 -57.35 8.03
3.44 327.03 23.69 189.58 82.36 -57.35 8.00
3.44 327.11 23.63 189.59 82.32 -57.35 7.98
3.44 327.19 23.57 189.59 82.28 -57.35 7.95
3.45 327.27 23.52 189.60 82.24 -57.36 7.93
3.45 327.36 23.46 189.61 82.19 -57.36 7.90
3.45 327.44 23.40 189.62 82.15 -57.36 7.88
3.45 327.52 23.34 189.63 82.11 -57.37 7.86
3.45 327.60 23.29 189.63 82.07 -57.37 7.83
3.45 327.68 23.23 189.64 82.02 -57.37 7.81
3.45 327.77 23.17 189.65 81.98 -57.38 7.78
3.45 327.85 23.11 189.66 81.94 -57.38 7.76
3.45 327.93 23.06 189.66 81.90 -57.38 7.73
3.45 328.01 23.00 189.67 81.86 -57.38 7.71
3.46 328.09 22.94 189.68 81.81 -57.39 7.68
3.46 328.18 22.88 189.69 81.77 -57.39 7.66
3.46 328.26 22.83 189.70 81.73 -57.39 7.64
3.46 328.34 22.77 189.70 81.69 -57.40 7.61
3.46 328.42 22.71 189.71 81.65 -57.40 7.59
3.46 328.50 22.65 189.72 81.61 -57.40 7.56
3.46 328.58 22.60 189.73 81.56 -57.40 7.54
3.46 328.67 22.54 189.73 81.52 -57.41 7.51
3.46 328.75 22.48 189.74 81.48 -57.41 7.49
3.46 328.83 22.42 189.75 81.44 -57.41 7.47
3.47 328.91 22.37 189.76 81.40 -57.42 7.44
3.47 328.99 22.31 189.76 81.35 -57.42 7.42
3.47 329.07 22.25 189.77 81.31 -57.42 7.39
3.47 329.15 22.20 189.78 81.27 -57.42 7.37
3.47 329.23 22.14 189.79 81.23 -57.43 7.35
3.47 329.32 22.08 189.79 81.19 -57.43 7.32
3.47 329.40 22.02 189.80 81.14 -57.43 7.30
3.47 329.48 21.97 189.81 81.10 -57.44 7.27
3.47 329.56 21.91 189.81 81.06 -57.44 7.25
3.47 329.64 21.85 189.82 81.02 -57.44 7.22
3.48 329.72 21.79 189.83 80.98 -57.44 7.20
3.48 329.80 21.74 189.84 80.94 -57.45 7.18
3.48 329.88 21.68 189.84 80.89 -57.45 7.15
3.48 329.96 21.62 189.85 80.85 -57.45 7.13
3.48 330.04 21.56 189.86 80.81 -57.45 7.10
3.48 330.13 21.51 189.86 80.77 -57.46 7.08
3.48 330.21 21.45 189.87 80.73 -57.46 7.06
3.48 330.29 21.39 189.88 80.69 -57.46 7.03
3.48 330.37 21.33 189.89 80.64 -57.47 7.01
3.48 330.45 21.28 189.89 80.60 -57.47 6.98
3.49 330.53 21.22 189.90 80.56 -57.47 6.96
3.49 330.61 21.16 189.91 80.52 -57.47 6.94
3.49 330.69 21.10 189.91 80.48 -57.48 6.91
3.49 330.77 21.05 189.92 80.44 -57.48 6.89
3.49 330.85 20.99 189.93 80.39 -57.48 6.86
3.49 330.93 20.93 189.93 80.35 -57.48 6.84
3.49 331.01 20.87 189.94 80.31 -57.49 6.82
3.49 331.09 20.82 189.95 80.27 -57.49 6.79
3.49 331.17 20.76 189.95 80.23 -57.49 6.77
3.49 331.25 20.70 189.96 80.19 -57.49 6.75
3.50 331.33 20.64 189.97 80.15 -57.50 6.72
3.50 331.41 20.59 189.97 80.10 -57.50 6.70
3.50 331.49 20.53 189.98 80.06 -57.50 6.67
3.50 331.57 20.47 189.99 80.02 -57.51 6.65
3.50 331.65 20.41 189.99 79.98 -57.51 6.63
3.50 331.73 20.36 190.00 79.94 -57.51 6.60
3.50 331.81 20.30 190.01 79.90 -57.51 6.58
3.50 331.89 20.24 190.01 79.85 -57.52 6.55
3.50 331.97 20.18 190.02 79.81 -57.52 6.53
3.50 332.05 20.13 190.03 79.77 -57.52 6.51
3.51 332.13 20.07 190.03 79.73 -57.52 6.48
3.51 332.21 20.01 190.04 79.69 -57.53 6.46
3.51 332.29 19.95 190.05 79.65 -57.53 6.44
3.51 332.37 19.90 190.05 79.61 -57.53 6.41
3.51 332.45 19.84 190.06 79.56 -57.53 6.39
3.51 332.53 19.78 190.07 79.52 -57.54 6.36
3.51 332.61 19.72 190.07 79.48 -57.54 6.34
3.51 332.69 19.67 190.08 79.44 -57.54 6.32
3.51 332.77 19.61 190.09 79.40 -57.54 6.29
3.51 332.85 19.55 190.09 79.36 -57.55 6.27
3.52 332.93 19.49 190.10 79.32 -57.55 6.25
3.52 333.01 19.44 190.10 79.28 -57.55 6.22
3.52 333.09 19.38 190.11 79.23 -57.55 6.20
3.52 333.17 19.32 190.12 79.19 -57.55 6.18
3.52 333.24 19.26 190.12 79.15 -57.56 6.15
3.52 333.32 19.21 190.13 79.11 -57.56 6.13
3.52 333.40 19.15 190.13 79.07 -57.56 6.10
3.52 333.48 19.09 190.14 79.03 -57.56 6.08
3.52 333.56 19.03 190.15 78.99 -57.57 6.06
3.52 333.64 18.98 190.15 78.95 -57.57 6.03
3.53 333.72 18.92 190.16 78.90 -57.57 6.01
3.53 333.80 18.86 190.16 78.86 -57.57 5.99
3.53 333.88 18.80 190.17 78.82 -57.58 5.96
3.53 333.95 18.74 190.18 78.78 -57.58 5.94
3.53 334.03 18.69 190.18 78.74 -57.58 5.92
3.53 334.11 18.63 190.19 78.70 -57.58 5.89
3.53 334.19 18.57 190.19 78.66 -57.59 5.87
3.53 334.27 18.51 190.20 78.62 -57.59 5.85
3.53 334.35 18.46 190.21 78.57 -57.59 5.82
3.53 334.43 18.40 190.21 78.53 -57.59 5.80
3.54 334.51 18.34 190.22 78.49 -57.59 5.78
3.54 334.58 18.28 190.22 78.45 -57.60 5.75
3.54 334.66 18.23 190.23 78.41 -57.60 5.73
3.54 334.74 18.17 190.24 78.37 -57.60 5.71
3.54 334.82 18.11 190.24 78.33 -57.60 5.68
3.54 334.90 18.05 190.25 78.29 -57.61 5.66
3.54 334.98 18.00 190.25 78.25 -57.61 5.64
3.54 335.05 17.94 190.26 78.21 -57.61 5.61
3.54 335.13 17.88 190.26 78.16 -57.61 5.59
3.54 335.21 17.82 190.27 78.12 -57.61 5.57
3.55 335.29 17.77 190.27 78.08 -57.62 5.54
3.55 335.37 17.71 190.28 78.04 -57.62 5.52
3.55 335.44 17.65 190.29 78.00 -57.62 5.50
3.55 335.52 17.59 190.29 77.96 -57.62 5.47
3.55 335.60 17.54 190.30 77.92 -57.62 5.45
3.55 335.68 17.48 190.30 77.88 -57.63 5.43
3.55 335.76 17.42 190.31 77.84 -57.63 5.40
3.55 335.83 17.36 190.31 77.80 -57.63 5.38
3.55 335.91 17.30 190.32 77.75 -57.63 5.36
3.55 335.99 17.25 190.32 77.71 -57.64 5.33
3.56 336.07 17.19 190.33 77.67 -57.64 5.31
3.56 336.14 17.13 190.33 77.63 -57.64 5.29
3.56 336.22 17.07 190.34 77.59 -57.64 5.26
3.56 336.30 17.02 190.34 77.55 -57.64 5.24
